Campus,Bldg,Building,Zone,Floor,Room,Room SQFT,FICM,FICM Description,Capacity,Beds,Space Type,Room Status,Dept,Dept Name,Unit,Unit Name
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,502D,61,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,503,97,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,503A,130,920,Sleep/Study With Toilet or Bath,,1,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,503B,139,920,Sleep/Study With Toilet or Bath,,1,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,503C,49,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,503D,50,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,504,82,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,504A,191,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,504B,192,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,504C,53,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,504D,54,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,505,97,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,505A,130,920,Sleep/Study With Toilet or Bath,,1,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,505B,139,920,Sleep/Study With Toilet or Bath,,1,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,505C,49,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,505D,50,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,506,238,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,506A,52,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,507,97,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,507A,130,920,Sleep/Study With Toilet or Bath,,1,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,507B,139,920,Sleep/Study With Toilet or Bath,,1,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,507C,49,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,507D,50,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,508,173,920,Sleep/Study With Toilet or Bath,,1,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,508A,50,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,509,97,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,509A,130,920,Sleep/Study With Toilet or Bath,,1,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,509B,139,920,Sleep/Study With Toilet or Bath,,1,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,509C,49,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,509D,50,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,510,241,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,510A,54,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,511,314,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,511A,196,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,511B,194,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,511C,58,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,511D,48,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,512,82,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,512A,112,710,Central Computer or Telecommunications,,,ASSIGNABLE,IN SERVICE,1518,Network Engr and Design,1059,Information Technology Svcs
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,512AA,190,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,512BB,191,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,512C,53,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,512D,54,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,513,93,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,513A,287,410,Study Room,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,513AA,185,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,513BB,176,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,513C,54,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,513D,69,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,514,82,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,514A,190,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,514B,191,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,514C,53,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,514D,54,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,515,82,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,515A,191,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,515B,191,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,515C,54,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,515D,61,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,516,240,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,516A,54,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,517,97,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,517A,199,920,Sleep/Study With Toilet or Bath,,1,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,517B,132,920,Sleep/Study With Toilet or Bath,,1,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,517C,49,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,517D,50,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,518,240,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,518A,54,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,519,321,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,519A,199,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,519B,187,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,519C,52,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,519D,60,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,520,82,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,520A,191,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,520B,190,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,520C,54,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,520D,53,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,521,82,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,521A,190,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,521B,190,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,521C,53,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,521D,54,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,522,241,920,Sleep/Study With Toilet or Bath,,1,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,522AA,69,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,523,82,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,523A,190,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,523B,191,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,523C,53,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,523D,54,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,524,230,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,524A,70,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,525,82,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,525A,190,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,525B,191,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,525C,53,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,525D,54,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,526,87,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,526A,176,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,526B,177,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,526C,53,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,526D,54,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,527,82,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,527A,62,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,527AA,190,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,527BB,191,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,527C,53,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,527D,54,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,528,188,920,Sleep/Study With Toilet or Bath,,1,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,528A,49,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,529,80,935,Sleep/Study Service,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,529A,185,410,Study Room,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,529AA,141,920,Sleep/Study With Toilet or Bath,,1,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,529BB,132,920,Sleep/Study With Toilet or Bath,,1,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,529C,56,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,529D,49,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,530,242,920,Sleep/Study With Toilet or Bath,,2,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
STORRS CAMPUS,0515,CONNECTICUT RESIDENCE and DINING HALL,CT HALL,05,530A,55,919,Toilet or Bath,,,ASSIGNABLE,IN SERVICE,1665,Residential Life,1478,Student Life and Enrollment
