Term_Code,Subject_Code,Division,Catalog_Number,Section,Component_Code,Class_NBR,CLASS_DESCR,Day10_Enroll,class_duration_weekly,Enrl_Cap,Instruction_Mode,TL_Building,TL_Room,SA Facility ID,SA Building Code,SA Building Description,SA Building Short Description,SA Facility Room Number,SA Facility Description,SA Facility Short Description,SA Facility Location,SA Facility Academic Organization,SA Facility Type,SA Facility Capacity,Class_Start_Time,Class_End_Time,Class_Days,AGNROther,Accounting,AfricanaStudiesIns,AgriculturalResour,AlliedHealthScienc,AnimalScience,Anthropology,ArtArtHistory,BUSNOther,BiologicalSciences,BiomedicalEngineer,CenterforExcellenc,ChemicalBiomolecul,Chemistry,CivilEnvironmental,CognitiveScience,Communication,Computing,CurriculumInstruct,DigitalMediaDesign,DramaticArts,ENGROther,EarthSciences,EcologyEvolutionar,Economics,EducationalLeaders,EducationalPsychol,ElectricalComputer,EngineeringPhysics,English,Exploratory,Finance,GeographySustainab,History,HumanDevelopmentFa,HumanRights,Individualized,InstituteforSystem,Interdisciplinary,InternationalStudi,Journalism,Kinesiology,LatinoLatinAmerica,Law,Linguistics,LiteraturesCulture,Management,MarineSciences,MaritimeStudies,Marketing,MaterialsScienceEn,Mathematics,MechanicalAerospac,MolecularCellBiolo,Music,NaturalResourcesth,NonDegree,Nursing,NutritionalScience,OfficeofEnrichment,OperationsInformat,PathobiologyVeteri,PharmaceuticalScie,PharmacyPractice,Philosophy,Physics,PhysiologyNeurobio,PlantScienceLandsc,PoliticalScience,PolymerSciencePhD,PreBachelorofSocia,PreIndividualized,PrePharmacy,PreSportManagement,PreTeaching,PsychologicalScien,PublicPolicy,RoboticsEngineerin,SocialCriticalInqu,SocialWork,Sociology,SpeechLanguageHear,StatisticalDataSci,Statistics,UConnHealthOther,Sum_Enrollment
1248,STAT,LD,1100Q,018D,DIS,8728,Elem Concepts of Stats,40,0:50,40,P,GENT,140,024700007,0247,Charles B. Gentry Building,GENT,140,GENT 140,GENT 140,STORRS,,CSRM,40,01:25:00 PM,02:15:00 PM,NYNNNNN,1,,,1,3,1,,,2,2,,,,,,1,,,,,,,,,2,,,,,,7,1,,1,1,,,,,,,,,,,,2,,,,,,,,,,,2,,1,1,,,,,,3,1,,,,,,2,1,4,,,,,,,,,,40
1248,STAT,LD,1100Q,019D,DIS,8729,Elem Concepts of Stats,41,0:50,40,P,AUST,434,023800018,0238,Philip E. Austin Building,AUST,434,AUST 434,AUST 434,STORRS,,CSRM,63,11:15:00 AM,12:05:00 PM,NNNNNYN,,2,,,2,3,,,1,1,,,,,,1,,,,1,,,,,,,,,,,8,2,2,,,,,,,,1,,,,,,1,,,,,,,2,,,,1,,1,,,,,,,1,,1,,,,,2,3,4,,,,,,,,1,,41
1248,STAT,LD,1100Q,020D,DIS,8730,Elem Concepts of Stats,40,0:50,40,P,AUST,163,023800006,0238,Philip E. Austin Building,AUST,163,AUST 163,AUST 163,STORRS,,CSRM,60,01:25:00 PM,02:15:00 PM,NNNYNNN,3,,,,3,1,,,,2,,,,,,,,,,,,,,,3,,,,,,7,1,,,1,,,,,,,,,,,1,,1,,,,,1,,1,,,1,,,,2,,,,,2,,3,,,,,1,2,3,,,,,1,,,,,40
1248,STAT,LD,1100Q,021D,DIS,8731,Elem Concepts of Stats,39,0:50,40,P,BCH,302,003800012,0038,Charles Lewis Beach Hall,BCH,302,BCH 302,BCH 302,STORRS,,CSRM,40,08:00:00 AM,08:50:00 AM,NYNNNNN,,,,1,,1,,,,2,,,,,,,1,1,,,,,,,1,,,,,,7,,1,,,,,,,,,1,,,,,,1,,,,1,,,,2,,,2,,,,1,,,,,3,1,,,,,,3,7,,,,,1,,,1,,39
1248,STAT,LD,1100Q,031,LEC,8732,Elem Concepts of Stats,240,2:30,240,P,MCHU,102,048700002,0487,Lawrence D. McHugh Hall,MCHU,102,MCHU 102,MCHU 102,STORRS,,CSRM,414,02:30:00 PM,03:20:00 PM,NYNYNYN,3,,,,26,10,,,6,9,2,1,,1,1,2,5,2,,4,,1,,1,5,,,,,1,34,7,1,2,5,,,,,,1,3,,,1,,2,2,,3,,2,,8,,1,1,6,3,,,2,3,,,,8,,10,,,,,3,4,37,,,,,6,2,1,2,,240
1248,STAT,LD,1100Q,031D,DIS,8733,Elem Concepts of Stats,40,0:50,40,P,BCH,443,003800018,0038,Charles Lewis Beach Hall,BCH,443,BCH 443,BCH 443,STORRS,,CSRM,45,08:00:00 AM,08:50:00 AM,NNYNNNN,,,,,5,2,,,1,1,,,,,,,2,,,2,,1,,,,,,,,,10,,,,,,,,,,,2,,,,,,,,,,,,,,1,,1,1,,,,1,,,,1,,2,,,,,1,,5,,,,,1,,,,,40
1248,STAT,LD,1100Q,032D,DIS,8734,Elem Concepts of Stats,40,0:50,40,P,STRS,011,000100003,0001,Augustus Storrs Hall,STRS,011,STRS 011,STRS 011,STORRS,,CSRM,45,04:40:00 PM,05:30:00 PM,NNNYNNN,,,,,4,2,,,4,2,,,,,,,,,,1,,,,,1,,,,,,6,1,,,2,,,,,,,,,,,,1,,,,,,,1,,,,1,1,,,1,1,,,,1,,,,,,,2,,6,,,,,1,1,,,,40
1248,STAT,LD,1100Q,033D,DIS,8735,Elem Concepts of Stats,40,0:50,40,P,ROWE,320,024600008,0246,Rowe Ctr for Undergraduate Edu,ROWE,320,ROWE 320,ROWE 320,STORRS,,CSRM,45,04:40:00 PM,05:30:00 PM,NYNNNNN,1,,,,7,2,,,,,,,,,,1,1,1,,,,,,,1,,,,,,3,2,,,1,,,,,,,,,,,,,,,3,,,,1,,,,,,,,,,,,,2,,,,,,,,1,8,,,,,3,,,2,,40
1248,STAT,LD,1100Q,034D,DIS,8736,Elem Concepts of Stats,40,0:50,40,P,GENT,140,024700007,0247,Charles B. Gentry Building,GENT,140,GENT 140,GENT 140,STORRS,,CSRM,40,01:25:00 PM,02:15:00 PM,NNNNNYN,,,,,2,4,,,1,2,,1,,,1,1,1,1,,,,,,,,,,,,,3,2,1,2,1,,,,,,,,,,,,,,,,,1,,1,,,1,1,,,,,1,,,,3,,4,,,,,,1,4,,,,,,,,,,40
1248,STAT,LD,1100Q,035D,DIS,8737,Elem Concepts of Stats,40,0:50,40,P,AUST,434,023800018,0238,Philip E. Austin Building,AUST,434,AUST 434,AUST 434,STORRS,,CSRM,63,09:05:00 AM,09:55:00 AM,NNNNNYN,1,,,,4,,,,,2,1,,,,,,,,,1,,,,,2,,,,,,10,1,,,1,,,,,,,,,,,,,1,,,,,,2,,,,3,1,,,,,,,,,,,,,,,,1,8,,,,,,,1,,,40
1248,STAT,LD,1100Q,036D,DIS,8738,Elem Concepts of Stats,40,0:50,40,P,AUST,434,023800018,0238,Philip E. Austin Building,AUST,434,AUST 434,AUST 434,STORRS,,CSRM,63,10:10:00 AM,11:00:00 AM,NNNNNYN,1,,,,4,,,,,2,1,,,1,,,1,,,,,,,1,1,,,,,1,2,1,,,,,,,,,1,1,,,1,,1,1,,,,1,,3,,,,,,,,1,,,,,1,,4,,,,,,1,6,,,,,1,1,,,,40
1248,STAT,LD,1100Q,331,LEC,1316,Elem Concepts of Stats,15,2:30,35,P,WTBY,217,391100011,3911,Waterbury Downtown Campus,WTBY,217,WTBY 217,WTBY 217,WATERBURY,,CSRM,35,05:30:00 PM,08:00:00 PM,NNNNNYN,,,,,2,,,,,1,,,,,,,2,,,,,,,,,,,,,,4,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,15
1248,STAT,LD,1100Q,331D,DIS,1317,Elem Concepts of Stats,15,1:00,35,P,WTBY,225,391100014,3911,Waterbury Downtown Campus,WTBY,225,WTBY 225,WTBY 225,WATERBURY,,CMLB,27,08:00:00 PM,09:00:00 PM,NNNNNYN,,,,,2,,,,,1,,,,,,,2,,,,,,,,,,,,,,4,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,15
1248,STAT,LD,1100Q,660,LEC,11335,Elem Concepts of Stats,24,1:40,24,HB,ACD,211,432200009,4322,Academic Building,ACD,211,ACD 211,ACD 211,AVERYPOINT,,CSRM,48,02:30:00 PM,03:20:00 PM,NYNYNNN,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,24
1248,STAT,LD,1100Q,660D,DIS,11336,Elem Concepts of Stats,24,0:50,24,P,ACD,314,432200016,4322,Academic Building,ACD,314,ACD 314,ACD 314,AVERYPOINT,,CMPL,24,03:35:00 PM,04:25:00 PM,NYNNNNN,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,24
1248,STAT,LD,1100Q,661,LEC,11337,Elem Concepts of Stats,22,1:40,24,HB,ACD,207,432200007,4322,Academic Building,ACD,207,ACD 207,ACD 207,AVERYPOINT,,CSRM,32,04:40:00 PM,05:30:00 PM,NYNYNNN,,,,,1,,,,1,1,,,,,,1,1,,,,,,,,,,,1,,4,3,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,1,,,,,,1,1,1,,,,,,,2,,,,,,,,,,22
1248,STAT,LD,1100Q,661D,DIS,11338,Elem Concepts of Stats,22,0:50,24,P,ACD,314,432200016,4322,Academic Building,ACD,314,ACD 314,ACD 314,AVERYPOINT,,CMPL,24,03:35:00 PM,04:25:00 PM,NNNYNNN,,,,,1,,,,1,1,,,,,,1,1,,,,,,,,,,,1,,4,3,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,1,,,,,,1,1,1,,,,,,,2,,,,,,,,,,22
1248,STAT,LD,1100Q,702,LEC,12111,Elem Concepts of Stats,33,2:30,35,P,HTB,226,340100014,3401,Hartford Times Building,HTB,226,HTB 226,HTB 226,HARTFORD,,CSRM,50,01:25:00 PM,02:40:00 PM,NYNYNNN,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,1,7,3,1,2,1,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,1,,9,,,,,,,,,,33
1248,STAT,LD,1100Q,702D,DIS,12112,Elem Concepts of Stats,33,0:50,35,P,HTB,226,340100014,3401,Hartford Times Building,HTB,226,HTB 226,HTB 226,HARTFORD,,CSRM,50,02:40:00 PM,03:05:00 PM,NYNYNNN,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,1,7,3,1,2,1,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,1,,9,,,,,,,,,,33
1248,STAT,LD,1100Q,703,LEC,14382,Elem Concepts of Stats,35,2:30,35,P,HTB,228,340100016,3401,Hartford Times Building,HTB,228,HTB 228,HTB 228,HARTFORD,,CSRM,46,05:30:00 PM,06:45:00 PM,NNYNYNN,,,,,,,,,5,3,,,,1,,1,3,,,,,,,,,,,,,,9,1,,1,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,1,,,,,,,2,,,2,,,1,,2,,,,,,,,,,35
1248,STAT,LD,1100Q,703D,DIS,14383,Elem Concepts of Stats,35,0:50,35,P,HTB,228,340100016,3401,Hartford Times Building,HTB,228,HTB 228,HTB 228,HARTFORD,,CSRM,46,06:55:00 PM,07:45:00 PM,NNYNNNN,,,,,,,,,5,3,,,,1,,1,3,,,,,,,,,,,,,,9,1,,1,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,1,,,,,,,2,,,2,,,1,,2,,,,,,,,,,35
1248,STAT,LD,1100Q,801,LEC,3211,Elem Concepts of Stats,61,1:15,69,HB,DWTN,A2,300400056,3004,Downtown Stamford,DWTN,A2,DWTN A2,DWTN A2,STAMFORD,,CSRM,70,05:30:00 PM,06:45:00 PM,NNNNYNN,,,,,,1,,,3,1,,1,,,,,2,,,1,,,,,7,,,,,,20,1,,,1,,,,,,,,,,,,,,,1,1,,,1,,1,1,,1,,,,1,,,,,3,,,,1,,1,,11,,,,,,,,,,61
1248,STAT,LD,1100Q,803D,DIS,3214,Elem Concepts of Stats,18,0:50,23,P,DWTN,305A,300400048,3004,Downtown Stamford,DWTN,305A,DWTN 305A,DWTN 305A,STAMFORD,,CMLB,28,06:55:00 PM,07:45:00 PM,NNNNYNN,,,,,,1,,,1,,,,,,,,,,,1,,,,,3,,,,,,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,3,,,,,,,,,,18
1248,STAT,LD,2215Q,001,LSA,8739,Introduction to Statistics II,78,2:30,90,P,AUST,110,023800005,0238,Philip E. Austin Building,AUST,110,AUST 110,AUST 110,STORRS,,CSRM,123,02:00:00 PM,03:15:00 PM,NNYNYNN,1,,,2,2,,,,,,,,,,,3,1,3,,,,,,,2,,,,,,5,1,2,,2,,,,,,,,,,,,,,,,1,11,,4,,,,,,,1,,1,,,1,,1,4,,,,,,2,1,,,,,,14,2,11,,78
1248,STAT,LD,2215Q,002,LSA,8740,Introduction to Statistics II,55,2:30,90,P,AUST,110,023800005,0238,Philip E. Austin Building,AUST,110,AUST 110,AUST 110,STORRS,,CSRM,123,03:30:00 PM,04:45:00 PM,NNYNYNN,,,,,,,,,,,,,1,1,,4,,1,3,,,,,,5,,,,,,2,1,1,,,,,,,,,,,,,,,,,1,,11,,4,,,,,,,,,,,,,1,,,,,,,,,4,,,,,,5,,10,,55
1248,STAT,LD,2255,001,LSA,8787,Statistical Programming,40,2:30,40,P,AUST,344,023800016,0238,Philip E. Austin Building,AUST,344,AUST 344,AUST 344,STORRS,,CSRM,53,09:30:00 AM,10:45:00 AM,NNYNYNN,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,18,10,,40
1248,STAT,UD,3025Q,001,LSA,8741,Statistical Methods,115,2:30,120,P,AUST,110,023800005,0238,Philip E. Austin Building,AUST,110,AUST 110,AUST 110,STORRS,,CSRM,123,12:30:00 PM,01:45:00 PM,NNYNYNN,,1,,,,,,,,,24,1,,,,1,1,45,,,,1,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,15,,115
1248,STAT,UD,3025Q,002,LSA,8742,Statistical Methods,40,2:30,40,P,AUST,313,023800014,0238,Philip E. Austin Building,AUST,313,AUST 313,AUST 313,STORRS,,CSRM,46,02:00:00 PM,03:15:00 PM,NNYNYNN,,,,,,,,,,,4,,,,,,,24,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,2,,40
1248,STAT,UD,3025Q,003,LSA,8743,Statistical Methods,39,2:30,40,P,AUST,313,023800014,0238,Philip E. Austin Building,AUST,313,AUST 313,AUST 313,STORRS,,CSRM,46,02:30:00 PM,03:20:00 PM,NYNYNYN,,,,,,,,,,1,17,,,,,,,13,,,,,,,2,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,39
1248,STAT,UD,3025Q,801,LSA,3215,Statistical Methods,10,2:30,35,P,DWTN,3117,300400058,3004,Downtown Stamford,DWTN,3117,DWTN 3117,DWTN 3117,STAMFORD,,CSRM,44,03:35:00 PM,04:25:00 PM,NYNYNYN,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
1248,STAT,UD,3115Q,001,LSA,8758,Analysis of Experiments,21,2:30,35,P,AUST,313,023800014,0238,Philip E. Austin Building,AUST,313,AUST 313,AUST 313,STORRS,,CSRM,46,12:30:00 PM,01:45:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,10,,21
1248,STAT,UD,3115Q,002,LSA,8759,Analysis of Experiments,26,2:30,35,P,AUST,202,023800008,0238,Philip E. Austin Building,AUST,202,AUST 202,AUST 202,STORRS,,CSRM,46,09:30:00 AM,10:45:00 AM,NNYNYNN,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,13,,26
1248,STAT,UD,3215Q,001,LSA,8789,App Linear Regression in Data,17,2:30,40,P,AUST,103,023800002,0238,Philip E. Austin Building,AUST,103,AUST 103,AUST 103,STORRS,,CSRM,42,11:00:00 AM,12:15:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,4,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,17
1248,STAT,UD,3255,001,LSA,8786,Introduction to Data Science,16,2:30,35,P,AUST,445,023800020,0238,Philip E. Austin Building,AUST,445,AUST 445,AUST 445,STORRS,,CSRM,50,01:25:00 PM,02:40:00 PM,NYNYNNN,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,,16
1248,STAT,UD,3375Q,001,LEC,8745,Intro to Mathematical Stats I,24,2:30,40,P,AUST,202,023800008,0238,Philip E. Austin Building,AUST,202,AUST 202,AUST 202,STORRS,,CSRM,46,11:00:00 AM,12:15:00 PM,NNYNYNN,,,,,,,,,1,,1,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,24
1248,STAT,UD,3375Q,001D,DIS,8746,Intro to Mathematical Stats I,24,0:50,40,P,GENT,140,024700007,0247,Charles B. Gentry Building,GENT,140,GENT 140,GENT 140,STORRS,,CSRM,40,12:20:00 PM,01:10:00 PM,NYNNNNN,,,,,,,,,1,,1,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,24
1248,STAT,UD,3375Q,002,LEC,8747,Intro to Mathematical Stats I,25,2:30,40,P,AUST,102,023800001,0238,Philip E. Austin Building,AUST,102,AUST 102,AUST 102,STORRS,,CSRM,40,12:20:00 PM,01:10:00 PM,NYNYNYN,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,25
1248,STAT,UD,3375Q,002D,DIS,8748,Intro to Mathematical Stats I,25,0:50,40,P,BCH,317,003800014,0038,Charles Lewis Beach Hall,BCH,317,BCH 317,BCH 317,STORRS,,CSRM,49,01:25:00 PM,02:15:00 PM,NNNYNNN,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,25
1248,STAT,UD,3375Q,003,LEC,8749,Intro to Mathematical Stats I,10,2:30,40,P,AUST,103,023800002,0238,Philip E. Austin Building,AUST,103,AUST 103,AUST 103,STORRS,,CSRM,42,12:30:00 PM,01:45:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,10
1248,STAT,UD,3375Q,003D,DIS,8750,Intro to Mathematical Stats I,10,0:50,40,P,STRS,011,000100003,0001,Augustus Storrs Hall,STRS,011,STRS 011,STRS 011,STORRS,,CSRM,45,12:20:00 PM,01:10:00 PM,NNNNNYN,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,10
1248,STAT,UD,3375Q,004,LEC,8751,Intro to Mathematical Stats I,38,2:30,40,P,AUST,313,023800014,0238,Philip E. Austin Building,AUST,313,AUST 313,AUST 313,STORRS,,CSRM,46,09:30:00 AM,10:45:00 AM,NNYNYNN,,,,,,,,,2,,1,,,,,,,3,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,15,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,38
1248,STAT,UD,3375Q,004D,DIS,8752,Intro to Mathematical Stats I,38,0:50,40,P,BCH,302,003800012,0038,Charles Lewis Beach Hall,BCH,302,BCH 302,BCH 302,STORRS,,CSRM,40,03:35:00 PM,04:25:00 PM,NYNNNNN,,,,,,,,,2,,1,,,,,,,3,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,15,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,38
1248,STAT,UD,3445,001,LEC,8753,Intro to Mathematical Stats II,14,2:30,40,P,AUST,102,023800001,0238,Philip E. Austin Building,AUST,102,AUST 102,AUST 102,STORRS,,CSRM,40,12:30:00 PM,01:45:00 PM,NNYNYNN,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,14
1248,STAT,UD,3445,001D,DIS,8754,Intro to Mathematical Stats II,14,0:50,40,P,BCH,302,003800012,0038,Charles Lewis Beach Hall,BCH,302,BCH 302,BCH 302,STORRS,,CSRM,40,10:10:00 AM,11:00:00 AM,NNNNNYN,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,14
1248,STAT,UD,3445,002,LEC,8755,Intro to Mathematical Stats II,41,2:30,40,P,AUST,202,023800008,0238,Philip E. Austin Building,AUST,202,AUST 202,AUST 202,STORRS,,CSRM,46,02:00:00 PM,03:15:00 PM,NNYNYNN,,,,,,,,,,,,,,,,1,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,41
1248,STAT,UD,3445,002D,DIS,8756,Intro to Mathematical Stats II,41,0:50,40,P,AUST,103,023800002,0238,Philip E. Austin Building,AUST,103,AUST 103,AUST 103,STORRS,,CSRM,42,10:10:00 AM,11:00:00 AM,NNNNNYN,,,,,,,,,,,,,,,,1,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,41
1248,STAT,UD,3494W,001,SEM,8777,Undergraduate Seminar,15,0:50,19,P,AUST,247,023800013,0238,Philip E. Austin Building,AUST,247,AUST 247,AUST 247,STORRS,,CSRM,39,03:35:00 PM,04:25:00 PM,NYNNNNN,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,15
1248,STAT,UD,3494W,002,SEM,8778,Undergraduate Seminar,9,0:50,19,P,AUST,247,023800013,0238,Philip E. Austin Building,AUST,247,AUST 247,AUST 247,STORRS,,CSRM,39,04:40:00 PM,05:30:00 PM,NYNNNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,9
1248,STAT,UD,3515Q,001,LSA,8760,Design of Experiments,32,2:30,40,P,AUST,445,023800020,0238,Philip E. Austin Building,AUST,445,AUST 445,AUST 445,STORRS,,CSRM,50,11:00:00 AM,12:15:00 PM,NNYNYNN,1,1,,,,,,,,1,,,,,,1,1,,,,,,,,2,,,,,,,1,,1,,,,,,,,,,,,,,,,,,4,1,1,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,1,13,,32
1248,STAT,UD,3675Q,001,LEC,8761,Statistical Computing,40,2:30,40,P,AUST,202,023800008,0238,Philip E. Austin Building,AUST,202,AUST 202,AUST 202,STORRS,,CSRM,46,12:30:00 PM,01:45:00 PM,NNYNYNN,,,,,,,,,,,,,,1,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,7,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,19,,40
1248,STAT,UD,3675Q,001L,LAB,8762,Statistical Computing,40,0:50,40,P,MONT,421,023600020,0236,Henry R. Monteith Building,MONT,421,MONT 421,MONT 421,STORRS,,CSRM,43,04:40:00 PM,05:30:00 PM,NNNYNNN,,,,,,,,,,,,,,1,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,7,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,19,,40
1248,STAT,UD,3965,001,LSA,8757,Elem Stochastic Proc,14,2:30,40,P,AUST,445,023800020,0238,Philip E. Austin Building,AUST,445,AUST 445,AUST 445,STORRS,,CSRM,50,02:00:00 PM,03:15:00 PM,NNYNYNN,,,,,,,,,,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,14
1248,STAT,UD,4188,001,LSA,8763,Variable Topics,17,0:50,40,P,AUST,103,023800002,0238,Philip E. Austin Building,AUST,103,AUST 103,AUST 103,STORRS,,CSRM,42,12:20:00 PM,01:10:00 PM,NYNNNNN,,,,,,,,,,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,17
1248,STAT,UD,4255,001,LSA,8785,Intro to Statistical Learning,36,2:30,40,P,AUST,163,023800006,0238,Philip E. Austin Building,AUST,163,AUST 163,AUST 163,STORRS,,CSRM,60,11:00:00 AM,12:15:00 PM,NNYNYNN,,,,,,,,,,,,,,,,1,,,,,,,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,11,14,,36
1248,STAT,UD,4845,001,LSA,8791,Applied Spatio-Temporal Stats,2,2:30,15,P,AUST,434,023800018,0238,Philip E. Austin Building,AUST,434,AUST 434,AUST 434,STORRS,,CSRM,63,12:20:00 PM,01:35:00 PM,NYNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2
1248,STAT,GD,5005,001,LSA,8764,Intro to Applied Statistics,29,2:45,40,P,MONT,421,023600020,0236,Henry R. Monteith Building,MONT,421,MONT 421,MONT 421,STORRS,,CSRM,43,12:20:00 PM,03:05:00 PM,NNNYNNN,,,,,,1,,,,,17,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,29
1248,STAT,GD,5094,002,SEM,8793,Seminar in Statistics,1,0:50,19,P,AUST,247,023800013,0238,Philip E. Austin Building,AUST,247,AUST 247,AUST 247,STORRS,,CSRM,39,04:40:00 PM,05:30:00 PM,NYNNNNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
